,https://hallcweb.jlab.org/disdata/hydrogen.global.table.text,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,https://hallcweb.jlab.org/disdata/index.html,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
742,5.648,14.566,0.656,0.02544,0.2383,0.07213,0.225,10.008,0.001131,0.00291,4.034382365173991,0.00345,4.783030639123805,0.00117,1.6220712602245946,0.0132,18.300291140995427,0.8838526912181304,1.0172236067774958,10.900956306384138,166.3829480165218,0.1308245790668343
743,2.301,21.586,0.735,0.0807,0.2372,0.1775,0.548,3.582,0.001586,0.00257,1.447887323943662,0.00358,2.016901408450704,0.0013,0.7323943661971831,0.0017,0.9577464788732395,0.6805736636245111,1.1244110331778845,30.995142918388698,36.04658594221405,0.19831526223230572
744,5.648,10.566,1.237,0.02861,0.2368,0.188,0.413,8.922,0.002494,0.00754,4.01063829787234,0.00545,2.898936170212766,0.00196,1.0425531914893618,0.00966,5.138297872340425,0.7809844192634561,1.0516778290461146,11.708853522445748,69.32736359222709,0.15260786173496035
745,5.648,14.566,0.651,0.02523,0.2365,0.07178,0.223,10.019,0.00113,0.00507,7.063248815826135,0.00348,4.848147116188353,0.00116,1.6160490387294513,0.0134,18.668152688771247,0.8847379603399433,1.0169927284440028,10.650684758072856,169.22569056270538,0.12937408150054716
746,5.648,18.566,0.402,0.02402,0.2364,0.03222,0.137,10.486,0.0006609,0.00279,8.659217877094973,0.00287,8.907510862818127,0.00041,1.2725015518311609,0.0165,51.21042830540038,0.9288243626062322,1.0087710838888941,10.213889620357545,302.1930101821203,0.09944915813240997
747,5.648,14.566,0.649,0.02513,0.2358,0.06518,0.222,10.026,0.00113,0.0029,4.449217551396133,0.00341,5.23166615526235,0.000848,1.3010125805461796,0.0136,20.86529610309911,0.8850920679886686,1.0168957652888992,10.546770332445346,170.49087356187263,0.11720198872598049
748,2.301,21.586,0.728,0.07961,0.235,0.1724,0.544,3.597,0.001581,0.00255,1.4791183294663575,0.00353,2.0475638051044083,0.00131,0.759860788863109,0.00177,1.0266821345707657,0.6836158192090396,1.1222771994070133,30.069004237789894,37.05637847668246,0.19209642441041294
749,5.648,10.566,1.224,0.02824,0.2344,0.1757,0.409,8.948,0.002486,0.00748,4.2572566875355715,0.00534,3.0392714854866254,0.0023,1.3090495162208309,0.00991,5.640295959021059,0.78328611898017,1.0506381378143357,11.335549640074797,71.19085236508505,0.1417876933667727
750,5.648,14.566,0.645,0.02496,0.2343,0.0771,0.221,10.033,0.001129,0.00519,6.7315175097276265,0.0036,4.669260700389105,0.00085,1.1024643320363163,0.0138,17.898832684824903,0.885800283286119,1.016712911658081,10.344432185536062,172.8547792759534,0.13786131820099123
751,5.648,18.566,0.398,0.02374,0.2339,0.03315,0.136,10.498,0.0006605,0.00282,8.506787330316742,0.00294,8.868778280542987,0.000404,1.2187028657616894,0.0169,50.98039215686274,0.9295325779036828,1.0086291568573464,9.883834789189354,309.0656227657445,0.10126508032950496
752,5.648,14.566,0.642,0.02483,0.2332,0.07308,0.22,10.041,0.001128,0.00295,4.036672140120415,0.00357,4.885057471264368,0.00085,1.1631089217296113,0.0139,19.020251778872467,0.8863314447592068,1.0165752501001177,10.195537286696284,174.67641993601043,0.13014963013339267
753,2.301,21.586,0.721,0.07852,0.2328,0.1739,0.54,3.612,0.001575,0.00255,1.4663599769982751,0.00357,2.052903967797585,0.00131,0.753306497987349,0.00186,1.0695802185163887,0.686657974793568,1.1201564706094682,29.15972262181149,38.10436997668233,0.19322252621469535
754,5.648,14.566,0.639,0.02469,0.2321,0.08464,0.219,10.048,0.001128,0.00523,6.179111531190927,0.00374,4.418714555765595,0.000844,0.997164461247637,0.0141,16.658790170132324,0.8868626062322945,1.0164351618040433,10.044019057917886,176.5973849431146,0.15012998839552294
755,5.648,10.566,1.211,0.02787,0.232,0.2188,0.405,8.974,0.002478,0.00771,3.5237659963436934,0.0057,2.605118829981719,0.00178,0.8135283363802559,0.00941,4.30073126142596,0.7855878186968838,1.0496084765944262,10.969869133943932,73.12459967247251,0.17551420280673896
756,2.301,21.586,0.714,0.07744,0.2306,0.1718,0.536,3.627,0.00157,0.00254,1.4784633294528522,0.00357,2.077997671711292,0.00132,0.7683352735739231,0.00195,1.1350407450523865,0.6897001303780965,1.1180544674873327,28.270717214558502,39.18741577062193,0.19032972086481614
757,5.648,14.566,0.633,0.02443,0.2299,0.09295,0.217,10.059,0.001127,0.00535,5.755782678859601,0.00389,4.185045723507262,0.00114,1.226465841850457,0.0145,15.59978483055406,0.8879249291784702,1.016162426940426,9.753356854586077,180.38438705462875,0.16353188904348315
758,5.648,10.566,1.199,0.0275,0.2296,0.1896,0.401,9.001,0.00247,0.00772,4.071729957805908,0.00563,2.969409282700422,0.00194,1.0232067510548524,0.0105,5.537974683544304,0.7877124645892352,1.0486623697240032,10.611007336246944,75.05259509878387,0.1509943376126587
759,2.301,21.586,0.708,0.07637,0.2284,0.1727,0.532,3.642,0.001564,0.00255,1.4765489287782283,0.0036,2.0845396641574987,0.00132,0.7643312101910829,0.00203,1.1754487550665895,0.6923076923076923,1.1162114699384187,27.395822668103897,40.22471553849031,0.19031353030963064
760,5.648,14.566,0.627,0.02416,0.2276,0.06407,0.215,10.075,0.001125,0.00518,8.084907132823474,0.00358,5.587638520368347,0.000828,1.2923365069455284,0.0149,23.25581395348837,0.8889872521246459,1.015890380391377,9.456064698424822,184.36604325824678,0.11169817933385152
761,5.648,10.566,1.188,0.02717,0.2274,0.1905,0.398,9.024,0.002463,0.00743,3.9002624671916006,0.00569,2.9868766404199474,0.00194,1.0183727034120735,0.0108,5.669291338582677,0.7896600566572238,1.047804981290252,10.292145990619508,76.85709483584571,0.15069015590866114
762,5.648,10.566,1.186,0.02714,0.2272,0.1867,0.398,9.025,0.002462,0.0078,4.177825388323513,0.00564,3.0208891269416176,0.00228,1.2212104981253347,0.0108,5.78468130690948,0.790014164305949,1.0476545987243142,10.264178859164069,77.10636294771129,0.14776063453866942
763,2.301,21.586,0.701,0.07531,0.2262,0.1741,0.527,3.657,0.001559,0.00255,1.4646754738655945,0.00364,2.0907524411257894,0.00158,0.9075244112578977,0.00211,1.211947156806433,0.6953498478922208,1.114144870483419,26.546790420119628,41.379245837376324,0.19124644167251276
764,5.648,14.566,0.621,0.0239,0.2254,0.07657,0.213,10.087,0.001124,0.00532,6.9478908188585615,0.00379,4.949719211179313,0.00113,1.4757738017500326,0.0152,19.851116625310176,0.8900495750708215,1.0156217894236308,9.176763769652162,188.3972541502914,0.1323801192551415
765,5.648,10.566,1.177,0.02685,0.2253,0.1875,0.395,9.048,0.002456,0.00738,3.936,0.0057,3.04,0.00227,1.2106666666666666,0.0111,5.92,0.7916076487252125,1.0469558144066509,9.992039860607592,78.69354349933683,0.14743294189084333
766,5.648,10.566,1.174,0.02678,0.2248,0.1834,0.394,9.051,0.002454,0.00777,4.236641221374046,0.00566,3.086150490730643,0.00227,1.2377317339149398,0.0111,6.052344601962922,0.7921388101983003,1.0467288723079082,9.923955778599554,79.15393224692649,0.14406439061702805
767,2.301,21.586,0.694,0.07426,0.2239,0.1733,0.523,3.672,0.001554,0.00257,1.4829774956722446,0.00364,2.100403923831506,0.00156,0.9001731102135025,0.00219,1.2637045585689555,0.6983920034767492,1.1121066535192732,25.69404796613693,42.57304515888976,0.18956834069653883
768,5.648,14.566,0.615,0.02363,0.2232,0.06863,0.211,10.103,0.001123,0.00532,7.751712079265628,0.00374,5.4495118752732035,0.000816,1.1889844091505173,0.0156,22.73058429258342,0.8911118980169971,1.0153523127616646,8.89920430596206,192.63858415729317,0.11765447597274224
769,5.648,10.566,1.165,0.02654,0.2232,0.2003,0.391,9.068,0.002449,0.00752,3.754368447329006,0.00591,2.9505741387918123,0.00226,1.1283075386919619,0.0114,5.691462805791312,0.7937322946175637,1.046044943155966,9.701855284364408,80.6486458431037,0.15672303061720474
770,5.648,10.566,1.161,0.02642,0.2224,0.2004,0.39,9.076,0.002447,0.0079,3.9421157684630748,0.00593,2.9590818363273454,0.00226,1.127744510978044,0.0115,5.738522954091817,0.7944405099150142,1.0457403981259834,9.591672263930853,81.36660979901094,0.15640054762561922
771,2.301,21.586,0.687,0.07321,0.2217,0.1637,0.519,3.687,0.001548,0.00253,1.5455100794135614,0.00355,2.1686010995723883,0.00131,0.80024434941967,0.00231,1.4111178985949908,0.7014341590612777,1.1100723029894308,24.880915927784866,43.8136707703099,0.17845334118581394
772,5.648,10.566,1.154,0.02622,0.2211,0.1868,0.388,9.092,0.002443,0.00742,3.972162740899358,0.0058,3.1049250535331905,0.00226,1.2098501070663812,0.0117,6.263383297644539,0.7956798866855525,1.045210797889636,9.4128713354669,82.61325931031818,0.14526090675582864
773,5.648,14.566,0.609,0.02337,0.221,0.07,0.209,10.115,0.001122,0.0054,7.7142857142857135,0.00381,5.442857142857142,0.00113,1.6142857142857139,0.016,22.857142857142858,0.8921742209631728,1.0150878653741353,8.63088760672616,196.93528595107762,0.11898084231895599
774,2.301,21.586,0.68,0.07218,0.2195,0.1726,0.515,3.702,0.001543,0.00258,1.4947856315179606,0.00368,2.1320973348783316,0.00131,0.7589803012746233,0.0024,1.3904982618771724,0.7044763146458061,1.1080627400028598,24.090034002678383,45.09106349158305,0.18748593062105395
775,5.648,10.566,1.143,0.02591,0.219,0.1894,0.384,9.113,0.002436,0.00745,3.9334741288278776,0.00588,3.1045406546990493,0.00225,1.187961985216473,0.012,6.335797254487856,0.7976274787535411,1.0443864739278803,9.13293236968567,84.61285253697936,0.1463613992911238
776,5.648,14.566,0.603,0.0231,0.2188,0.07913,0.207,10.132,0.00112,0.00554,7.001137368886641,0.00398,5.029697965373436,0.00111,1.402754960192089,0.0164,20.725388601036272,0.8932365439093485,1.0148225264102664,8.36435301691105,201.45918059511575,0.13334004053626897
777,2.301,21.586,0.673,0.07115,0.2173,0.167,0.511,3.718,0.001538,0.00258,1.5449101796407183,0.00364,2.179640718562874,0.00141,0.844311377245509,0.0025,1.4970059880239521,0.7075184702303347,1.1060665774821095,23.31465135039291,46.41920368630215,0.18073534083480433
778,5.648,10.566,1.132,0.02559,0.2169,0.1936,0.381,9.138,0.002429,0.00752,3.884297520661157,0.00599,3.09400826446281,0.00224,1.1570247933884297,0.0123,6.3533057851239665,0.7995750708215298,1.0435666801068415,8.854927777235398,86.7146359514903,0.1486561159490312
779,5.648,14.566,0.596,0.02284,0.2165,0.07317,0.205,10.145,0.001119,0.00554,7.571409047423808,0.00397,5.425720923875905,0.00111,1.5170151701517016,0.0168,22.960229602296025,0.8944759206798867,1.014527733066261,8.099604539621968,206.4315945489559,0.12234128489175522
780,2.301,21.586,0.667,0.07014,0.2151,0.1676,0.506,3.732,0.001532,0.0026,1.5513126491646778,0.00366,2.1837708830548928,0.00155,0.9248210023866348,0.00259,1.545346062052506,0.7101260321599304,1.1043223189593576,22.556232906120762,47.68630923538459,0.18027449818881555
781,5.648,10.566,1.121,0.02528,0.2148,0.1951,0.378,9.161,0.002422,0.00758,3.885187083546899,0.00607,3.1112250128139416,0.00223,1.1430035879036393,0.0126,6.45822655048693,0.8015226628895183,1.0427567201642676,8.585754453832195,88.85523032030338,0.14883968086536875
782,5.648,14.566,0.59,0.02258,0.2143,0.06693,0.203,10.158,0.001118,0.00557,8.322127595995816,0.00395,5.901688331092187,0.0011,1.6435081428357985,0.0172,25.69849096070521,0.8955382436260624,1.0142698639123529,7.847486826762865,211.1825649805846,0.11091990291294684
783,2.301,21.586,0.66,0.06913,0.2129,0.1649,0.502,3.747,0.001527,0.0026,1.5767131594906003,0.00364,2.2073984232868407,0.00153,0.9278350515463918,0.00269,1.631291691934506,0.7131681877444589,1.1023623549620263,21.817718970304124,49.105636271406496,0.176669403087338
784,5.648,10.566,1.11,0.02497,0.2126,0.1866,0.374,9.184,0.002416,0.00759,4.067524115755628,0.00603,3.2315112540192925,0.00222,1.189710610932476,0.013,6.966773847802788,0.803470254957507,1.0419555119233495,8.3140326149516,91.07059102824009,0.14128677703578046
785,5.648,14.566,0.584,0.02232,0.2121,0.0906,0.201,10.171,0.001117,0.00583,6.434878587196469,0.00431,4.7571743929359815,0.000771,0.8509933774834437,0.0177,19.5364238410596,0.896600566572238,1.0140140683986785,7.600591373444474,216.0935699559788,0.14880496648397945
786,2.301,21.586,0.653,0.06813,0.2107,0.164,0.498,3.762,0.001522,0.00261,1.5914634146341464,0.00366,2.2317073170731705,0.00196,1.1951219512195121,0.00282,1.719512195121951,0.7162103433289874,1.1004217293397158,21.097166975578055,50.5753493294027,0.17498744070269814
787,5.648,10.566,1.099,0.02466,0.2105,0.1944,0.371,9.207,0.002409,0.00768,3.950617283950618,0.00619,3.1841563786008233,0.00222,1.1419753086419755,0.0133,6.84156378600823,0.8054178470254957,1.0411599223816463,8.055558721037704,93.36419495439728,0.14620838675208553
788,5.648,14.566,0.578,0.02206,0.2099,0.06913,0.199,10.184,0.001115,0.00575,8.317662375235065,0.00411,5.9453204108201945,0.000772,1.1167365832489513,0.0182,26.327209605091856,0.8976628895184136,1.013760346568835,7.3588664798444166,221.1718229232664,0.1125141846745511
789,5.648,14.566,0.578,0.02207,0.2099,0.07773,0.199,10.183,0.001116,0.00382,4.914447446288435,0.00421,5.416184227454008,0.000766,0.9854624983918694,0.0182,23.414383121060084,0.8976628895184136,1.0137633277179785,7.362180671554553,221.07160913852545,0.12651094830615708
790,2.301,21.586,0.646,0.06714,0.2085,0.1615,0.493,3.777,0.001517,0.00262,1.6222910216718265,0.00366,2.26625386996904,0.00129,0.7987616099071208,0.00294,1.8204334365325074,0.719252498913516,1.0985005166718715,20.394310522249416,52.09756164658484,0.17159275672210597
791,5.648,10.566,1.088,0.02436,0.2084,0.1787,0.367,9.227,0.002403,0.0077,4.308897593732513,0.00605,3.3855623950755453,0.00187,1.046446558477896,0.0137,7.666480134303303,0.8073654390934843,1.040374199304362,7.805468535023877,95.70042093091932,0.13348650977399532
792,5.648,14.566,0.573,0.02184,0.208,0.07189,0.197,10.196,0.001114,0.00383,5.327583808596467,0.00419,5.82834886632355,0.00108,1.5022951731812493,0.0186,25.872861315899293,0.8985481586402265,1.0135505454526332,7.155660541204777,225.5713689661741,0.11603852204199425
793,5.648,14.566,0.572,0.0218,0.2077,0.07853,0.197,10.198,0.001114,0.00582,7.411180440595951,0.00429,5.462880427861964,0.00108,1.375270597223991,0.0187,23.812555711193177,0.8987252124645893,1.013508698483779,7.122260330603488,226.42494747824148,0.12664198729337423
794,5.648,10.566,1.077,0.02405,0.2063,0.1925,0.364,9.252,0.002396,0.00779,4.046753246753246,0.00629,3.267532467532467,0.0022,1.1428571428571428,0.0141,7.324675324675324,0.8093130311614731,1.0395929866914233,7.557289047212611,98.16024234374655,0.14280137493470527
795,2.301,21.586,0.639,0.06615,0.2063,0.1569,0.489,3.793,0.001511,0.0026,1.65710643722116,0.00362,2.307202039515615,0.00154,0.9815168897386869,0.00304,1.9375398342893564,0.7222946544980443,1.096592903769056,19.706010544842904,53.68260309176005,0.1659797939940718
796,5.648,14.566,0.567,0.02161,0.206,0.06481,0.195,10.209,0.001113,0.00382,5.894152137015892,0.00416,6.418762536645578,0.00108,1.6664095047060636,0.019,29.31646350871779,0.8996104815864022,1.013306452886675,6.946471158113757,230.65695465994636,0.10384194453487545
797,5.648,14.566,0.566,0.02154,0.2054,0.06141,0.195,10.212,0.001113,0.00578,9.412147858654944,0.00414,6.741573033707865,0.000744,1.2115290669272105,0.0192,31.265266243282852,0.899787535410765,1.013260690233545,6.884005690290689,231.86100565946217,0.09801849573904146
798,5.648,10.566,1.066,0.02375,0.2042,0.1846,0.36,9.273,0.00239,0.00785,4.252437703141928,0.00625,3.3856988082340203,0.00218,1.180931744312026,0.0145,7.854821235102927,0.8112606232294618,1.038821653377911,7.317284373287391,100.66753882035565,0.1359787614074027
799,5.648,14.566,0.562,0.02138,0.2041,0.06014,0.193,10.222,0.001112,0.00382,6.351845693382109,0.00416,6.917193215829729,0.00107,1.7791819088792817,0.0195,32.42434319920186,0.9004957507082152,1.0130968353800875,6.747743866374398,235.44394393717434,0.09554534587462472
800,2.301,21.586,0.632,0.06518,0.2041,0.1609,0.484,3.807,0.001506,0.00262,1.6283405842137975,0.0037,2.299564947172157,0.00128,0.7955251709136111,0.00319,1.982597886886265,0.7253368100825728,1.0947107154558322,19.03780323918274,55.316941059365924,0.16944588808478184
801,5.648,14.566,0.557,0.02116,0.2021,0.06334,0.192,10.231,0.001111,0.00387,6.109883170192612,0.00427,6.741395642563942,0.00106,1.6735080517840228,0.02,31.575623618566475,0.9013810198300283,1.0128932096684702,6.5493842075439765,240.26329190465495,0.09967034245541313
802,5.648,10.566,1.055,0.02344,0.2021,0.1838,0.357,9.299,0.002383,0.0079,4.2981501632208925,0.00632,3.438520130576714,0.00217,1.1806311207834603,0.0149,8.10663764961915,0.8132082152974505,1.0380548183381555,7.079226099966996,103.30981006329917,0.1344227739952677
803,5.648,14.566,0.551,0.02093,0.2002,0.07293,0.19,10.244,0.00111,0.00395,5.4161524749760055,0.00446,6.115453174276705,0.000716,0.9817633347045113,0.0205,28.109145756204583,0.902443342776204,1.0126531128583756,6.358468294937975,245.83798695910033,0.11400075162806551
804,5.648,10.566,1.045,0.02317,0.2001,0.1809,0.354,9.318,0.002377,0.00581,3.2117191818684354,0.00634,3.504698728579326,0.00217,1.199557766721946,0.0152,8.402432283029297,0.8149787535410765,1.0373685523926324,6.864406127233626,105.74353757050189,0.1313092656270691
805,5.648,10.566,1.044,0.02314,0.1999,0.1992,0.353,9.321,0.002377,0.00806,4.046184738955824,0.00658,3.3032128514056227,0.00216,1.0843373493975905,0.0153,7.680722891566265,0.815155807365439,1.0372994410911445,6.842276755723741,106.00507223854463,0.1444829555199087
806,5.648,10.566,1.035,0.0229,0.1983,0.1899,0.351,9.34,0.002372,0.00585,3.080568720379147,0.00652,3.4333859926276986,0.00215,1.1321748288572933,0.0156,8.214849921011059,0.8167492917847026,1.0366851061296753,6.6672983448364445,108.25869986690665,0.13706850027794304
807,5.648,14.566,0.546,0.0207,0.1982,0.07006,0.188,10.258,0.001109,0.00399,5.695118469882957,0.00449,6.4087924636026266,0.00071,1.01341707108193,0.021,29.9743077362261,0.9033286118980169,1.0124496612857674,6.16481493608653,251.09186980554892,0.10844831974605838
808,5.648,10.566,1.033,0.02284,0.1978,0.1828,0.35,9.344,0.002371,0.00799,4.370897155361051,0.00645,3.5284463894967177,0.00215,1.176148796498906,0.0157,8.588621444201312,0.8171033994334278,1.0365496958823417,6.617201859106953,108.80039421012471,0.13160762242933385
809,5.648,10.566,1.025,0.02264,0.1964,0.1816,0.348,9.359,0.002366,0.00585,3.2213656387665197,0.00648,3.568281938325991,0.00215,1.183920704845815,0.016,8.810572687224669,0.8185198300283285,1.0360118958611555,6.470092428099198,110.8099579778748,0.1301982416848279
810,5.648,14.566,0.541,0.02048,0.1963,0.06588,0.186,10.268,0.001108,0.00402,6.102003642987251,0.00451,6.845780206435944,0.00104,1.5786278081360048,0.0215,32.63509411050395,0.9042138810198299,1.0122490779428712,5.984102160749598,256.3857156421316,0.10107562018952602
811,5.648,10.566,1.022,0.02254,0.1957,0.1887,0.346,9.368,0.002364,0.00805,4.266030736618972,0.0066,3.4976152623211445,0.00214,1.1340752517223105,0.0162,8.585055643879173,0.8190509915014164,1.0358071489952507,6.39694322813112,111.7007285077143,0.13483430538845365
812,5.648,10.566,1.016,0.02238,0.1945,0.1873,0.344,9.379,0.002361,0.00589,3.1446876668446344,0.00662,3.5344367325146826,0.00213,1.1372130272290444,0.0164,8.756006406833958,0.8201133144475921,1.0354070020368271,6.276304902810245,113.3104450234906,0.13320230987727402
